InventoryID,ProductID,SupplierID,WarehouseID,DateID,QuantityReceived,QuantitySold,CurrentStock,PurchaseCost,SellingPrice,DeliveryDays,OrderStatus
6009,1558,129,24,20250328,241,164,104,360.23,503.45,16,Delayed
6010,1560,403,64,20230220,128,0,143,394.12,447.78,8,Delivered
6011,1338,465,100,20251121,223,186,196,960.79,1104.21,2,Pending
6012,1569,69,27,20221016,487,7,497,1342.62,1850.95,19,Pending
6013,747,280,49,20221223,366,355,108,1409.31,1696.55,17,Delayed
6014,138,316,30,20230904,449,85,411,114.13,138.54,11,Pending
6015,960,162,63,20230326,96,89,169,145.19,196.18,5,Pending
6016,1808,215,9,20240723,485,97,432,282.74,336.59,5,Delayed
6017,1191,235,74,20221112,139,121,222,1486.21,1909.75,3,Delivered
6018,671,326,92,20230223,372,19,373,1158.06,1695.34,18,Pending
6019,254,439,58,20221116,260,107,291,102.54,135.97,17,Pending
6020,539,60,30,20230108,206,49,159,1370.82,1978.84,5,Pending
6021,1902,29,71,20250805,395,296,166,214.61,279.37,3,Delayed
6022,311,75,10,20230405,115,112,240,65.19,89.12,3,Delivered
6023,1328,264,53,20220202,264,84,332,306.91,387.95,18,Pending
6024,385,396,36,20231118,73,17,349,566.34,649.44,16,Delayed
6025,1402,75,69,20231119,180,138,238,758.85,1053.49,5,Pending
6026,1852,448,6,20250814,493,79,656,779.4,918.51,11,Delayed
6027,1898,226,54,20240111,378,200,226,217.28,312.04,15,Delayed
6028,1720,458,45,20231014,411,396,95,1326.61,1515.21,12,Delivered
6029,162,204,15,20231116,205,100,346,1081.32,1485.68,16,Delivered
6030,433,138,10,20220821,494,424,136,919.22,1243.48,18,Delivered
6031,18,139,22,20230312,292,166,218,395.19,532.72,12,Delayed
6032,1709,184,38,20231229,32,32,165,498.19,655.76,12,Delayed
6033,1054,439,81,20251123,449,22,625,869.13,1062.4,20,Delayed
6034,973,264,68,20250110,320,296,319,447.1,606.36,19,Pending
6035,1572,144,1,20240321,29,4,223,878.08,1292.91,20,Delayed
6036,750,306,40,20220410,186,173,80,175.83,233.2,20,Delayed
6037,38,96,1,20241014,248,127,220,95.6,141.7,18,Delivered
6038,676,118,3,20221130,306,112,299,320.2,401.84,16,Pending
6039,125,177,19,20250301,262,69,373,366.43,448.16,6,Delayed
6040,920,302,81,20220801,413,114,372,573.17,841.7,6,Delayed
6041,733,267,97,20250222,270,133,145,469.67,531.47,7,Pending
6042,564,91,18,20220719,75,14,106,1121.73,1576.18,12,Pending
6043,1335,140,40,20250818,481,263,397,42.76,58.62,15,Delayed
6044,150,10,87,20251116,46,24,295,158.54,174.62,5,Delivered
6045,1823,247,63,20251021,307,250,175,41.88,56.45,12,Delivered
6046,1445,156,82,20240317,15,14,98,1300.55,1520.05,11,Delivered
6047,499,326,23,20251014,413,152,265,440.0,646.68,5,Delivered
6048,155,228,72,20231203,498,217,386,1352.04,1896.34,8,Pending
6049,143,141,44,20240117,431,16,458,251.43,278.17,9,Delivered
6050,1869,82,68,20240609,284,217,286,696.69,862.57,11,Pending
6051,1834,313,65,20251005,113,48,188,325.32,487.8,3,Delayed
6052,579,268,96,20220713,218,129,270,302.08,439.1,20,Delayed
6053,1222,1,89,20241211,251,242,26,119.52,146.02,5,Delayed
6054,962,452,8,20250710,371,83,531,1052.22,1253.58,6,Pending
6055,1637,200,60,20250107,409,118,336,471.14,648.25,14,Pending
6056,323,171,99,20220301,270,264,95,371.88,524.18,8,Delayed
6057,842,428,74,20240603,446,320,282,1462.24,2001.17,17,Delivered
6058,1944,77,32,20241004,90,32,142,914.59,1243.57,9,Delivered
6059,284,157,1,20240316,46,33,219,1034.08,1404.56,14,Delivered
6060,733,203,76,20221103,476,229,376,1385.83,1539.37,13,Delayed
6061,1439,209,80,20240105,351,268,168,585.89,856.91,15,Delayed
6062,1194,49,26,20230721,123,80,310,1019.31,1150.03,12,Delayed
6063,1907,25,24,20231018,452,200,338,143.39,183.11,17,Pending
6064,98,154,94,20230901,39,19,95,414.19,503.43,15,Pending
6065,769,80,55,20220525,455,202,281,399.45,486.83,2,Delayed
6066,56,225,21,20230918,247,230,218,1341.89,1997.7,2,Pending
6067,1588,368,28,20220527,440,111,575,1139.87,1349.5,11,Pending
6068,771,195,93,20250520,410,114,548,719.16,929.59,7,Pending
6069,1581,382,23,20230611,96,61,296,481.6,663.03,7,Delayed
6070,1367,252,82,20240424,404,401,57,217.77,303.66,6,Pending
6071,1998,55,21,20230727,437,365,370,926.56,1330.24,16,Pending
6072,1248,291,77,20230810,347,258,126,882.59,1215.51,3,Pending
6073,1448,283,16,20221230,443,234,386,614.5,698.14,2,Pending
6074,1870,19,72,20240521,251,213,134,231.94,328.54,14,Delayed
6075,1969,137,67,20220527,25,12,94,428.34,483.89,14,Pending
6076,1876,201,79,20230202,332,274,272,1341.0,1512.41,7,Delivered
6077,689,135,15,20231228,415,65,607,58.98,76.28,15,Pending
6078,952,393,62,20220116,68,53,312,575.48,664.91,2,Delayed
6079,310,340,31,20230131,204,32,423,1488.6,1875.65,9,Delayed
6080,1147,37,27,20240825,286,169,315,1040.54,1534.68,12,Pending
6081,1767,116,47,20250823,486,34,535,890.81,986.71,13,Delayed
6082,1638,290,54,20230325,372,282,271,1261.61,1856.19,6,Pending
6083,1674,440,7,20231127,445,20,454,430.78,528.31,4,Delayed
6084,1628,486,3,20240328,339,195,352,38.77,51.27,3,Delayed
6085,647,292,21,20250806,143,54,385,966.75,1315.92,4,Pending
6086,1079,321,66,20230520,93,19,265,1243.28,1395.5,5,Delivered
6087,844,278,96,20240310,216,170,68,257.85,339.22,7,Delayed
6088,1800,437,12,20230611,324,259,266,1369.71,1993.53,20,Delayed
6089,1747,49,92,20240914,292,56,423,1486.92,2037.53,19,Delayed
6090,386,495,50,20220627,389,35,515,377.13,448.09,14,Pending
6091,1561,328,99,20230918,155,151,104,438.46,605.24,9,Delivered
6092,477,151,83,20221018,230,119,391,1125.81,1359.19,12,Pending
6093,890,375,9,20220812,402,168,413,610.44,829.02,15,Delivered
6094,1222,197,40,20251007,39,23,240,776.86,1118.47,15,Delivered
6095,1562,396,94,20220605,251,238,291,253.21,374.77,14,Delivered
6096,1774,439,37,20250710,251,58,201,689.66,1012.68,2,Delivered
6097,935,307,64,20251230,368,68,554,319.42,365.65,20,Delayed
6098,876,320,75,20230917,212,95,195,176.43,214.69,13,Delayed
6099,802,161,72,20250406,476,354,401,812.69,957.46,19,Pending
6100,1152,152,39,20230409,362,285,88,1008.4,1465.31,10,Delivered
6101,1691,156,48,20240812,466,294,353,1497.85,2215.21,16,Delivered
6102,1133,443,9,20231203,334,217,348,875.61,1171.78,17,Delayed
6103,269,272,11,20231206,486,217,311,298.4,330.79,9,Delivered
6104,1604,247,52,20230318,314,46,469,1072.6,1513.13,11,Delayed
6105,1023,106,99,20250329,240,100,407,706.46,973.32,13,Delayed
6106,1859,210,38,20241020,65,10,301,547.47,651.92,3,Delayed
6107,886,56,82,20250322,473,327,371,1162.88,1669.04,5,Delivered
6108,1646,249,41,20240508,496,111,529,1235.14,1387.53,3,Delivered
6109,242,18,76,20220727,463,196,360,661.29,837.28,15,Pending
6110,333,396,100,20240720,413,258,277,337.74,480.89,7,Pending
6111,1890,107,63,20230213,43,36,218,1199.07,1402.59,8,Pending
6112,1192,257,10,20220916,464,23,463,657.18,869.14,16,Delivered
6113,865,235,16,20240129,226,149,121,964.8,1340.83,16,Delivered
6114,150,81,80,20250117,118,86,332,1127.37,1355.34,13,Pending
6115,161,450,49,20230719,207,6,450,1035.03,1283.93,2,Pending
6116,1311,356,87,20240316,187,42,425,510.81,602.8,3,Pending
6117,672,192,61,20251124,344,260,288,810.27,1150.72,7,Delivered
6118,311,442,17,20220418,19,12,184,1087.15,1467.2,17,Delayed
6119,926,157,83,20220825,162,69,162,965.03,1093.56,2,Delivered
6120,1884,147,19,20220103,377,193,465,711.49,1045.18,4,Pending
6121,57,144,93,20240528,223,134,330,970.19,1077.89,19,Delivered
6122,1638,251,79,20240305,82,15,108,1434.35,1855.14,6,Delivered
6123,84,136,50,20251127,185,129,171,1470.13,1850.74,13,Delayed
6124,1248,277,1,20251013,333,49,492,1011.8,1257.86,5,Delivered
6125,865,409,53,20251209,93,21,150,1439.91,2079.18,3,Delayed
6126,771,443,9,20251103,24,4,71,371.67,411.95,13,Delivered
6127,1789,293,49,20230429,318,293,158,737.6,868.65,11,Delayed
6128,1121,37,89,20230629,213,1,497,235.27,324.32,11,Delivered
6129,1517,240,73,20251115,448,154,400,479.91,582.63,5,Delayed
6130,1989,240,48,20240211,229,217,209,152.22,226.02,14,Delivered
6131,180,114,22,20230428,308,92,407,34.64,50.81,20,Pending
6132,1659,197,11,20220323,401,99,370,1208.34,1518.68,18,Delayed
6133,10,499,72,20240730,86,48,281,1024.42,1484.45,12,Delayed
6134,156,374,15,20250623,124,108,284,812.03,1195.29,3,Delayed
6135,38,139,44,20250707,271,44,429,1004.8,1294.23,7,Delayed
6136,1762,43,77,20230513,15,8,73,1173.8,1306.72,19,Pending
6137,1200,32,99,20231218,91,61,146,184.36,259.21,16,Pending
6138,720,445,53,20241003,482,95,482,426.43,495.79,14,Pending
6139,1491,13,90,20230524,443,264,338,204.79,233.13,20,Pending
6140,1649,451,75,20250522,331,95,317,288.33,384.67,10,Pending
6141,1622,439,34,20220226,377,204,394,1390.98,2033.73,13,Delayed
6142,1290,91,89,20220920,78,6,323,1243.88,1717.04,10,Delayed
6143,792,34,71,20230121,393,287,192,535.74,777.97,20,Delivered
6144,604,113,23,20220602,417,58,606,272.28,337.63,3,Pending
6145,158,263,23,20220424,279,19,542,632.59,900.26,16,Delayed
6146,5,270,64,20220816,112,43,183,1442.83,2001.77,16,Delivered
6147,307,136,20,20220502,465,456,192,707.13,989.08,15,Pending
6148,1165,393,48,20250403,105,40,309,58.09,80.81,17,Delayed
6149,1521,295,21,20250516,10,4,226,1123.92,1664.81,19,Delivered
6150,1837,454,9,20240615,83,10,189,730.58,856.55,15,Delayed
6151,147,197,63,20220709,207,176,274,287.72,373.75,6,Delivered
6152,1497,150,11,20220319,412,84,541,259.8,287.5,8,Delivered
6153,1126,106,24,20220208,401,401,296,148.25,205.14,5,Delayed
6154,487,275,33,20220517,410,168,368,1484.13,2034.64,18,Delayed
6155,344,118,7,20240913,430,118,352,360.94,463.83,20,Delayed
6156,1064,242,23,20241219,240,238,238,127.81,187.34,3,Pending
6157,289,437,30,20241105,250,171,283,766.4,849.94,20,Delivered
6158,29,380,62,20251012,388,234,372,436.95,606.14,16,Delayed
6159,71,311,60,20241221,410,188,298,572.18,822.14,20,Delayed
6160,135,97,68,20231023,446,157,323,354.16,511.64,16,Delayed
6161,1329,134,33,20250105,354,329,196,1216.8,1397.59,20,Pending
6162,518,144,22,20251006,124,26,231,398.16,465.88,19,Delayed
6163,1037,489,47,20231110,478,32,450,797.76,1071.01,5,Pending
6164,197,1,67,20250922,241,70,445,501.15,567.34,15,Pending
6165,1381,422,51,20251130,15,14,69,1240.1,1532.12,17,Pending
6166,1994,256,43,20230429,494,261,513,195.13,249.76,15,Delayed
6167,461,189,25,20220922,150,120,298,137.95,198.3,5,Delivered
6168,1735,472,85,20220831,416,218,275,188.99,253.82,20,Pending
6169,524,400,37,20240513,307,103,250,640.16,881.48,13,Delayed
6170,1383,38,50,20230812,325,58,276,750.37,1015.2,10,Pending
6171,238,307,89,20240211,157,147,102,373.34,414.4,15,Delivered
6172,1742,412,79,20220129,68,61,146,1177.02,1745.82,11,Delivered
6173,1988,164,21,20230705,449,209,477,196.63,233.44,14,Delayed
6174,1871,498,84,20230831,432,249,284,1037.56,1151.47,18,Pending
6175,723,99,44,20241228,344,288,342,321.6,447.14,8,Pending
6176,1366,309,93,20240110,478,58,540,302.34,340.94,15,Delayed
6177,1224,191,35,20230207,78,31,140,428.27,568.22,13,Pending
6178,253,215,79,20241013,292,264,127,992.27,1288.67,17,Pending
6179,1632,81,98,20220420,167,58,397,1495.78,2157.6,18,Delayed
6180,1124,348,35,20221018,248,216,88,1111.23,1544.32,15,Pending
6181,853,145,46,20240107,385,111,357,791.01,875.96,8,Pending
6182,998,222,77,20240402,163,94,205,1396.75,1707.51,15,Pending
6183,1061,490,77,20250426,382,153,305,523.3,609.44,8,Pending
6184,1192,119,1,20250705,495,283,227,128.69,174.9,19,Pending
6185,359,59,84,20230124,300,278,118,1098.71,1613.01,3,Delayed
6186,60,415,46,20240526,331,331,174,682.19,975.83,8,Delayed
6187,879,342,16,20240415,385,24,400,826.71,1051.45,20,Delivered
6188,1811,437,32,20240602,356,138,248,1041.58,1392.65,19,Delivered
6189,1602,495,47,20220604,272,158,137,458.52,594.97,17,Delivered
6190,726,19,31,20220905,272,270,156,889.04,1273.62,4,Pending
6191,459,94,22,20241214,170,90,288,1288.77,1887.44,9,Pending
6192,835,423,85,20220111,498,416,176,350.14,405.72,4,Pending
6193,1292,294,85,20221002,465,54,471,1282.63,1500.33,19,Delayed
6194,143,127,4,20251205,175,18,167,249.45,282.96,2,Pending
6195,1844,329,67,20220629,145,117,322,641.08,718.34,12,Pending
6196,288,125,28,20220314,312,130,416,873.51,1279.86,16,Pending
6197,1944,264,68,20231121,381,136,346,406.44,551.65,10,Pending
6198,1037,80,79,20231026,142,103,144,1449.84,2086.47,8,Delivered
6199,450,480,2,20220327,124,93,34,423.18,482.27,14,Delivered
6200,483,146,84,20221228,197,63,157,1473.03,2155.83,18,Delayed
6201,1647,46,76,20230814,16,0,71,152.86,204.08,6,Delivered
6202,1000,340,93,20241026,62,34,281,1106.0,1345.8,11,Pending
6203,713,214,54,20250826,131,115,38,750.52,1015.21,9,Delayed
6204,1351,244,25,20240722,370,188,223,397.74,496.97,9,Pending
6205,720,380,34,20240526,389,84,369,245.48,322.6,11,Pending
6206,1563,474,52,20240303,28,1,276,474.17,693.59,20,Delivered
6207,1179,487,12,20250816,88,48,95,917.58,1146.43,5,Pending
6208,208,153,13,20250119,412,189,375,103.94,127.26,18,Delayed
6209,1645,206,43,20240609,13,8,133,592.22,738.84,10,Delayed
6210,1759,161,49,20251206,473,289,423,1437.17,1788.16,15,Delivered
6211,329,126,38,20220205,33,5,195,217.59,292.65,11,Delivered
6212,1289,46,46,20220222,257,220,121,898.49,1279.58,7,Delivered
6213,202,76,96,20220812,245,34,305,82.35,100.49,10,Delivered
6214,384,13,67,20221009,162,21,421,988.03,1269.9,18,Pending
6215,433,148,15,20251002,376,122,482,240.6,268.46,16,Delivered
6216,646,253,13,20250729,118,49,104,761.68,979.93,20,Pending
6217,1053,466,76,20240107,116,95,207,1363.42,1588.69,19,Pending
6218,1779,127,41,20231025,335,316,311,524.05,642.47,5,Pending
6219,509,216,7,20230815,132,126,71,1337.05,1596.59,19,Delayed
6220,603,286,97,20240408,384,16,586,1279.64,1740.48,11,Pending
6221,1512,79,47,20251114,35,24,307,304.32,429.85,12,Delayed
6222,995,294,88,20220410,61,20,223,1436.56,1884.3,2,Pending
6223,414,294,44,20241202,157,85,211,533.87,721.25,7,Delayed
6224,797,177,31,20240915,33,16,259,628.15,817.19,3,Delayed
6225,1133,182,51,20250128,130,80,77,546.05,780.66,9,Pending
6226,631,16,24,20240726,195,92,237,959.01,1314.44,5,Pending
6227,364,454,76,20231127,20,7,116,653.17,782.4,19,Delivered
6228,613,19,20,20220730,73,3,207,531.82,745.05,18,Delivered
6229,1287,321,100,20250717,157,99,71,604.04,709.76,11,Delayed
6230,1188,110,3,20250624,226,105,344,1369.48,1614.53,5,Pending
6231,770,444,7,20240205,390,165,477,685.44,806.13,20,Delivered
6232,535,184,44,20250729,161,49,325,1499.51,2132.57,8,Delivered
6233,1230,321,28,20220601,367,79,326,1083.27,1432.22,5,Delayed
6234,1975,21,28,20250116,260,241,116,1394.39,2073.08,19,Delivered
6235,1820,18,58,20241019,410,286,388,159.22,211.53,14,Delayed
6236,1588,473,58,20220123,365,213,349,1413.34,1842.62,18,Pending
6237,1907,103,26,20220701,231,82,165,904.17,1071.91,19,Delivered
6238,1360,93,63,20221015,413,150,285,179.96,263.66,3,Pending
6239,625,103,77,20230417,153,96,321,909.96,1097.49,9,Delayed
6240,1794,145,32,20250428,172,54,367,283.35,353.34,18,Delivered
6241,186,420,44,20230421,351,188,429,436.35,552.11,2,Delivered
6242,419,94,29,20220314,93,1,149,1371.01,1841.71,14,Delayed
6243,1098,492,52,20220504,442,56,637,359.09,445.97,13,Pending
6244,725,26,45,20220714,330,278,99,1241.66,1828.91,16,Delayed
6245,1895,193,12,20230909,91,49,256,225.05,275.07,15,Pending
6246,978,391,91,20220107,433,131,347,148.5,193.13,3,Delayed
6247,1818,92,83,20240315,467,141,378,320.29,393.52,20,Pending
6248,530,433,68,20250428,193,103,226,226.69,262.97,12,Delayed
6249,440,47,57,20240927,396,299,132,29.89,42.16,16,Delivered
6250,734,210,45,20240228,124,114,116,755.06,1119.07,8,Pending
6251,1120,284,78,20220601,326,30,308,1144.75,1633.38,2,Delivered
6252,346,129,23,20220215,477,404,109,1209.32,1547.56,14,Delivered
6253,797,493,51,20220930,201,171,328,568.27,797.59,19,Pending
6254,606,153,15,20220718,76,64,171,761.88,891.29,17,Delayed
6255,360,405,63,20230604,403,323,156,135.13,187.01,10,Delivered
6256,1351,380,37,20240826,295,288,51,319.83,413.2,15,Delivered
6257,1292,214,68,20230827,398,301,354,950.2,1387.56,4,Delayed
6258,313,197,31,20251114,281,64,448,1322.14,1617.53,11,Pending
6259,1322,469,45,20220107,312,238,196,1312.76,1554.84,3,Delayed
6260,1889,267,62,20220406,123,109,277,259.04,313.33,7,Delayed
6261,1120,185,96,20221116,264,30,383,930.24,1256.56,9,Pending
6262,627,466,40,20240309,460,107,503,586.75,758.3,20,Pending
6263,1744,174,73,20220906,137,25,154,41.41,61.27,13,Delivered
6264,1716,85,93,20220601,452,320,403,158.06,229.71,20,Pending
6265,1921,277,69,20220528,93,25,285,1200.79,1670.63,18,Pending
6266,787,17,66,20250907,292,88,322,239.25,353.01,5,Delivered
6267,505,337,75,20231105,373,84,377,497.58,599.99,11,Pending
6268,921,10,27,20220613,250,102,427,995.43,1117.24,4,Delayed
6269,440,426,21,20230724,250,13,483,298.27,389.08,11,Delivered
6270,569,93,29,20240617,193,112,222,1068.71,1466.54,13,Delayed
6271,251,481,57,20230420,397,328,168,27.49,34.71,10,Delayed
6272,933,201,48,20240707,281,46,425,1110.26,1253.95,14,Pending
6273,688,326,87,20220710,414,224,264,1179.04,1479.41,6,Delivered
6274,1574,111,56,20220419,466,58,653,1305.02,1594.22,17,Delivered
6275,1803,496,23,20251014,74,36,207,316.65,360.83,14,Delayed
6276,1651,163,11,20240227,154,74,130,829.91,918.08,12,Pending
6277,1753,6,4,20241128,176,57,384,1108.83,1576.58,10,Delivered
6278,39,400,60,20250615,213,177,90,1050.17,1403.53,16,Delayed
6279,1110,407,76,20240522,178,147,71,354.72,405.13,17,Delivered
6280,2000,434,85,20241207,245,132,152,513.57,751.51,20,Delayed
6281,247,217,63,20220518,226,225,165,661.69,740.86,20,Delayed
6282,1842,221,56,20241005,425,425,279,811.74,931.31,15,Delayed
6283,365,12,26,20250214,486,424,250,236.01,308.31,16,Delayed
6284,613,414,8,20220516,455,440,187,1422.91,1729.38,4,Delayed
6285,754,482,3,20240328,273,174,144,176.42,233.09,4,Delivered
6286,780,348,99,20240930,442,273,419,315.57,411.67,3,Delayed
6287,1587,165,15,20251129,139,103,246,690.16,885.62,5,Delayed
6288,1950,195,74,20231011,158,6,223,304.18,454.78,8,Delayed
6289,589,494,24,20251106,207,143,164,927.29,1309.01,14,Delayed
6290,1267,177,60,20220714,122,104,198,706.69,790.2,15,Delayed
6291,599,178,9,20250705,84,21,201,1329.1,1962.78,7,Delivered
6292,1064,390,57,20250102,324,96,250,320.45,367.27,11,Delayed
6293,954,201,7,20230718,11,9,204,1314.12,1906.37,15,Delivered
6294,1853,289,21,20221105,188,145,225,320.5,407.14,5,Delivered
6295,1484,290,71,20240107,112,23,316,211.54,300.55,3,Pending
6296,813,238,48,20230716,460,297,170,558.45,743.27,8,Delivered
6297,493,234,42,20250926,133,120,143,574.25,812.77,3,Delayed
6298,1573,361,67,20230222,12,11,206,849.87,982.02,10,Delayed
6299,252,438,57,20220416,152,148,218,742.41,990.03,6,Pending
6300,1475,318,98,20220622,475,299,211,654.97,968.67,8,Pending
6301,1421,316,67,20220301,28,8,249,236.32,275.7,18,Delayed
6302,1141,364,22,20230314,306,226,368,1380.08,1957.85,2,Delayed
6303,1928,449,57,20240902,29,27,37,487.69,569.27,11,Delayed
6304,355,137,37,20230525,54,2,116,938.54,1113.91,6,Delivered
6305,45,459,28,20240407,251,167,219,1228.94,1369.3,7,Delayed
6306,698,422,100,20250927,385,134,326,755.43,1070.72,18,Delivered
6307,221,355,66,20220907,493,279,245,371.02,449.46,2,Pending
6308,215,155,70,20250201,338,111,248,1400.0,1958.17,11,Pending
6309,52,405,71,20220928,483,252,414,1034.61,1385.99,14,Delayed
6310,756,284,13,20250503,262,143,378,836.42,1154.66,11,Pending
6311,1343,225,34,20250124,460,79,468,301.14,426.52,14,Pending
6312,339,419,43,20220118,165,104,203,1440.52,1638.5,17,Pending
6313,285,199,47,20250119,288,152,163,1452.16,1833.93,4,Delivered
6314,553,177,4,20220620,45,27,37,1219.5,1418.02,10,Delayed
6315,1741,59,71,20220804,61,44,226,98.11,123.51,5,Delivered
6316,1197,481,52,20250604,342,83,468,1106.03,1257.49,19,Pending
6317,961,93,94,20220208,90,6,278,308.48,436.03,4,Delivered
6318,1881,303,17,20230730,141,54,180,885.97,1239.31,11,Delivered
6319,1361,177,56,20241223,369,199,316,239.14,317.89,14,Delayed
6320,253,363,63,20221221,402,141,495,1363.02,1574.29,17,Delayed
6321,428,35,68,20250211,301,251,68,662.49,741.35,10,Pending
6322,292,9,27,20240626,154,73,262,723.78,963.14,4,Delayed
6323,894,349,62,20230214,154,37,154,396.29,586.86,5,Pending
6324,51,238,84,20250217,405,39,484,1449.13,1978.68,11,Delayed
6325,271,423,76,20220121,263,29,332,786.07,934.38,20,Pending
6326,355,237,15,20230327,382,135,320,460.51,517.02,11,Delayed
6327,1369,292,18,20220920,435,65,531,1048.93,1488.8,5,Pending
6328,1484,453,38,20220412,416,14,545,1278.4,1869.38,20,Pending
6329,1685,84,34,20220829,146,56,233,1184.32,1727.4,13,Pending
6330,631,210,51,20230323,319,246,113,1224.48,1367.51,4,Delivered
6331,1500,472,6,20240229,116,30,267,1402.35,1819.74,20,Delayed
6332,1460,245,80,20230714,315,239,237,1344.06,1726.09,15,Pending
6333,776,338,55,20241012,203,101,327,1210.53,1798.47,4,Delivered
6334,620,360,66,20220731,211,149,204,1366.12,1618.86,11,Delivered
6335,331,57,55,20251207,140,90,152,1058.58,1533.77,11,Delayed
6336,588,354,82,20220930,71,39,236,160.73,177.85,20,Delayed
